Generation: 0
87,105,-212,-254,219,170-282,299,-55,-46,198,-53190,-126,-344,272,-129,37-181,77,101,274,185,326
-5,73,-204,-263,23,-242161,135,296,-196,-333,-167196,-163,250,20,103,-117-16,-92,-250,321,-6,-358
87,105,-212,-254,219,170-282,299,-55,-46,198,-53196,-163,250,20,103,-117-138,-85,339,71,357,-235
175,-352,343,-237,127,-216-271,137,49,-359,-153,42-227,-157,-65,213,-29,-98-138,-85,339,71,357,-235
-184,80,269,-75,43,-62-271,137,49,-359,-153,42294,199,39,196,-237,304249,-340,357,165,-352,354
-5,73,-204,-263,23,-242-233,113,-173,218,-320,-298294,199,39,196,-237,304355,359,-295,-7,33,-163
-5,73,-204,-263,23,-242-233,63,-37,306,183,-92190,-126,-344,272,-129,37-181,77,101,274,185,326
-5,73,-204,-263,23,-242-233,63,-37,306,183,-92190,-126,-344,272,-129,37-181,77,101,274,185,326
-5,73,-204,-263,23,-242-233,63,-37,306,183,-92190,-126,-344,272,-129,37298,337,-36,-184,-167,-6
-64,0,-223,-297,121,269-77,-84,-82,-151,329,234224,250,-95,-292,-148,-153-37,-190,-138,-187,-184,-306
-5,73,-204,-263,23,-242-102,215,-208,-206,189,-98190,-126,-344,272,-129,37-16,-92,-250,321,-6,-358
-5,73,-204,-263,23,-242-102,215,-208,-206,189,-98294,199,39,196,-237,304-16,-92,-250,321,-6,-358
-5,73,-204,-263,23,-242-282,299,-55,-46,198,-53294,199,39,196,-237,304298,337,-36,-184,-167,-6
-5,73,-204,-263,23,-242-282,299,-55,-46,198,-53294,199,39,196,-237,304-16,-92,-250,321,-6,-358
-64,0,-223,-297,121,269-233,63,-37,306,183,-92247,47,228,-27,-146,45-16,-92,-250,321,-6,-358
-64,0,-223,-297,121,269-233,63,-37,306,183,-92247,47,228,-27,-146,45-16,-92,-250,321,-6,-358
-11,88,-144,-74,7,172-282,299,-55,-46,198,-53196,-163,250,20,103,-117-181,77,101,274,185,326
87,105,-212,-254,219,170-231,-197,298,123,-7,297247,47,228,-27,-146,45-138,-85,339,71,357,-235
328,240,225,-90,-134,113-282,299,-55,-46,198,-53224,250,-95,-292,-148,-153-37,-190,-138,-187,-184,-306
-11,88,-144,-74,7,172-143,326,-125,-273,-342,341-183,182,-304,257,-174,-223-16,-92,-250,321,-6,-358
-5,73,-204,-263,23,-242-95,36,-298,14,-227,-246-183,182,-304,257,-174,-223-181,77,101,274,185,326
-5,73,-204,-263,23,-242-95,36,-298,14,-227,-246190,-126,-344,272,-129,37-34,-54,-88,-288,103,197
175,-352,343,-237,127,-216172,-158,-350,278,-143,-136196,-163,250,20,103,-117-16,-92,-250,321,-6,-358
87,105,-212,-254,219,170161,135,296,-196,-333,-167196,-163,250,20,103,-117-16,-92,-250,321,-6,-358
